char_len,word_count,type_count,ttr,content_ratio,avg_word_len,clause_count,question_type,has_comparative,has_negation,has_temporal,has_numeric,has_aggregation,has_question_mark,flesch_reading_ease,gunning_fog,flesch_kincaid_grade,smog_index,dep_tree_depth,has_passive,ne_count,ne_density,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_NUM,pos_ADP,pos_DET,pos_PRON,pos_CCONJ,pos_SCONJ,pos_PUNCT,pct_VBZ_VBP,pct_VBD,pct_VBN,ne_ORG,ne_PERSON,ne_GPE,ne_DATE,ne_MONEY,ne_PERCENT,ne_LAW,ne_NORP,ne_PRODUCT,ne_EVENT,ne_TIME,ne_CARDINAL,nlq,Domain
180,27,23,0.8519,0.5926,5.185,0,What,0,0,0,1,0,1,,,,,4,0,2,0.0625,18.75,6.25,0.0,3.12,21.88,3.12,18.75,6.25,6.25,0.0,0.0,12.5,0.0,3.12,3.12,0,0,0,0,0,0,1,0,0,0,0,0,"What were the prescribed sums for workers compensation, including for dependents, under section 9(1)(a) of the Workers Compensation Act 1926 in New South Wales prior to its repeal?",LegalQA
275,44,27,0.6136,0.6591,4.864,0,Other,0,0,0,1,0,1,,,,,8,0,4,0.0714,23.21,0.0,5.36,0.0,21.43,3.57,17.86,7.14,1.79,0.0,0.0,14.29,0.0,1.79,0.0,2,0,0,1,0,0,0,0,0,0,0,1,"In the case of STATE OF NEW SOUTH WALES v COYA (CONSTRUCTIONS) PTY LTD; COYA (CONSTRUCTIONS) PTY LTD v STATE OF NEW SOUTH WALES [1995] NSWCA 446, what was the outcome of the Proprietor's request for remission to the Arbitrator for reconsideration of time limitation defences?",LegalQA
126,22,19,0.8636,0.5455,4.182,1,Other,0,0,0,1,0,1,,,,,7,1,3,0.1071,14.29,3.57,0.0,0.0,25.0,7.14,10.71,10.71,3.57,0.0,3.57,10.71,7.14,0.0,3.57,1,1,0,1,0,0,0,0,0,0,0,0,"In the case of SAINT v JOHN FAIRFAX PUBLICATIONS PTY LTD [2003] NSWSC 580, what is the issue that the court is concerned with?",LegalQA
113,20,16,0.8,0.55,4.05,0,Other,0,0,0,1,0,1,,,,,6,0,4,0.1481,22.22,0.0,0.0,3.7,11.11,7.41,18.52,11.11,3.7,0.0,0.0,11.11,0.0,3.7,0.0,2,0,0,1,0,0,0,0,0,0,0,1,"In the case of R v Stanley [2004] NSWCCA 278, what was the basis of the defence counsel's criticism of Mr Fuller?",LegalQA
333,53,38,0.717,0.5849,5.132,0,What,0,0,0,1,0,1,,,,,9,0,4,0.069,15.52,12.07,3.45,1.72,17.24,1.72,10.34,17.24,3.45,6.9,1.72,6.9,3.45,1.72,1.72,1,2,0,0,0,0,0,0,0,0,0,0,"What happens to any charges created by a mortgage encumbrance or any equitable charge claimed to affect the Bell Street lands and the Nicholas Street lands upon the registration of the transfer and surrender to Her Majesty and the termination of the perpetual leases respectively, according to the Ipswich Trades Hall Act 1986 (Qld)?",LegalQA
197,32,30,0.9375,0.5625,4.562,3,What,0,1,0,1,0,1,,,,,8,0,2,0.0488,12.2,9.76,2.44,0.0,17.07,7.32,9.76,12.2,2.44,0.0,7.32,14.63,2.44,2.44,2.44,1,0,0,1,0,0,0,0,0,0,0,0,"What is the fundamental issue when determining if an Act intended to give a right of action in tort, as explained in the case DOQ17 v Australian Financial Security Authority (No 3) [2019] FCA 1488?",LegalQA
147,22,20,0.9091,0.6364,4.818,1,When,0,1,0,1,0,1,,,,,9,0,5,0.1562,12.5,9.38,0.0,0.0,25.0,12.5,12.5,6.25,0.0,0.0,3.12,15.62,6.25,0.0,6.25,1,0,1,2,0,0,0,0,0,0,0,1,When does the amendment made by item 7 in the Customs Tariff Amendment (2012 Measures No. 1) Act 2012 (Cth) apply to goods imported into Australia?,LegalQA
139,21,18,0.8571,0.619,4.905,0,Other,0,0,0,1,0,1,,,,,8,0,3,0.1034,17.24,3.45,0.0,0.0,20.69,6.9,13.79,10.34,3.45,6.9,0.0,10.34,0.0,3.45,0.0,2,0,0,1,0,0,0,0,0,0,0,0,"In the case of Luo v Jemmeson & Fisher Solicitors & Accountants [2017] NSWCATCD 33, what was the issue regarding the payment of stamp duty?",LegalQA
119,18,18,1.0,0.6111,4.944,1,What,0,0,1,1,0,1,,,,,7,1,4,0.1667,8.33,4.17,0.0,0.0,33.33,12.5,16.67,4.17,4.17,0.0,0.0,12.5,0.0,4.17,4.17,1,0,0,1,0,0,1,0,0,0,0,0,What changes were made to Section 44 of the Crimes (Sentencing Procedure) Act in New South Wales after 1 February 2003?,LegalQA
82,15,14,0.9333,0.6,3.8,1,Who,0,0,0,1,0,1,,,,,8,0,3,0.15,10.0,0.0,0.0,0.0,20.0,15.0,15.0,10.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,1,0,0,2,0,0,0,0,0,0,0,0,Who was the applicant in the case of Sen v Doors Plus Pty Ltd [2006] NSWIRComm 85?,LegalQA
156,23,19,0.8261,0.6087,5.348,0,What,0,0,0,1,0,1,,,,,10,0,2,0.0741,18.52,7.41,0.0,0.0,18.52,3.7,18.52,11.11,3.7,0.0,0.0,3.7,0.0,3.7,3.7,1,0,0,1,0,0,0,0,0,0,0,0,What was the applicant's contention in the case of McGuirk v University of New South Wales [2011]NSWADT 182 regarding the handling of protected disclosures?,LegalQA
161,28,24,0.8571,0.6071,4.321,0,What,0,1,0,1,0,1,,,,,13,0,4,0.1176,17.65,0.0,8.82,0.0,17.65,5.88,23.53,8.82,2.94,0.0,0.0,5.88,0.0,2.94,0.0,1,1,0,2,0,0,0,0,0,0,0,0,What was the outcome of Mr Major's application for a further period of special leave without pay in the case of Major v State of South Australia [1999] FCA 1684?,LegalQA
126,18,16,0.8889,0.5,5.389,0,What,0,1,0,1,0,1,,,,,4,0,4,0.1667,8.33,0.0,0.0,0.0,25.0,16.67,12.5,16.67,4.17,0.0,0.0,8.33,0.0,4.17,0.0,2,0,0,1,0,0,0,0,0,0,0,1,What was the purpose of the application by ElectraNet Pty Limited No 2 [2008] ACompT 2 in the Australian Competition Tribunal?,LegalQA
185,29,23,0.7931,0.6207,4.966,1,What,0,0,0,1,0,1,,,,,10,0,5,0.1471,11.76,0.0,2.94,0.0,35.29,5.88,17.65,8.82,2.94,2.94,0.0,5.88,2.94,0.0,0.0,3,0,0,2,0,0,0,0,0,0,0,0,What are the types of customers of Koyo in the Australian Bearings Market as per the decision in Australian Competition and Consumer Commission v Koyo Australia Pty Ltd [2013] FCA 1051?,LegalQA
123,24,19,0.7917,0.5,4.0,0,What,0,0,0,1,0,1,,,,,9,1,3,0.1154,15.38,3.85,0.0,0.0,19.23,3.85,26.92,15.38,3.85,0.0,0.0,3.85,0.0,3.85,3.85,0,2,0,0,0,0,0,0,0,0,0,1,What observations were made by Basten JA in relation to the operation of s 63 of the Act in the case of Meeuwissen v Boden?,LegalQA
132,23,18,0.7826,0.5217,4.174,0,Other,0,0,0,1,0,1,,,,,8,0,4,0.1379,20.69,6.9,0.0,0.0,10.34,6.9,20.69,13.79,3.45,0.0,0.0,10.34,0.0,3.45,3.45,0,1,1,0,0,0,0,0,0,0,0,2,"In the case of Chong v R [2011] NSWCCA 182, what were the factors considered by the court in determining the sentence for Ms. Chong?",LegalQA
197,33,27,0.8182,0.5455,4.394,0,Other,0,1,0,1,0,1,,,,,9,0,3,0.0652,28.26,4.35,0.0,0.0,13.04,8.7,10.87,10.87,2.17,2.17,0.0,10.87,0.0,2.17,2.17,1,0,0,1,0,0,0,0,0,0,0,1,"In the case of BCE Investments Pty Ltd v Ku-ring-gai Council [2006] NSWLEC 431, what was the court's decision regarding the impact of the proposed development on the properties at No. 8 and No. 10?",LegalQA
189,31,24,0.7742,0.6774,4.71,1,What,0,0,0,1,0,1,,,,,9,1,5,0.1351,5.41,8.11,0.0,0.0,37.84,5.41,8.11,5.41,2.7,2.7,5.41,8.11,0.0,5.41,8.11,3,0,0,0,0,0,0,0,0,0,0,2,"What products were being sold by Bacchus Distillery Pty Ltd and how were they marketed, as discussed in the case Bacchus Distillery Pty Ltd v BDS Marketing Australia Pty Ltd [2011] FCA 827?",LegalQA
172,31,26,0.8387,0.5484,4.065,3,Other,0,0,0,1,0,1,,,,,8,1,6,0.1579,15.79,5.26,2.63,0.0,15.79,10.53,15.79,13.16,2.63,2.63,2.63,7.89,5.26,0.0,2.63,1,0,0,1,0,0,2,0,0,0,0,1,"In the case of Alexander v University of Sydney and anor [2008] NSWADT 214, who bears the onus under section 61 of the FOI Act when a third party is joined as a respondent?",LegalQA
249,43,30,0.6977,0.4884,4.581,2,Other,0,1,1,1,0,1,,,,,7,1,1,0.0204,16.33,12.24,2.04,0.0,8.16,2.04,12.24,12.24,2.04,6.12,2.04,10.2,4.08,2.04,10.2,0,0,1,0,0,0,0,0,0,0,0,0,"Under the City of Brisbane Regulation 2012 (Qld), what happens if the council decided to sell land for overdue rates or charges before the commencement of the regulation, but the land has not been sold or taken to have been sold on the commencement?",LegalQA
136,20,17,0.85,0.55,5.0,0,Other,0,0,0,1,0,1,,,,,8,0,3,0.1071,10.71,0.0,0.0,0.0,25.0,7.14,17.86,10.71,3.57,7.14,0.0,14.29,0.0,3.57,0.0,1,0,0,1,0,0,0,0,0,0,0,1,"In the case of SZDOV v Minister for Immigration & Multicultural & Indigenous Affairs [2005] FCA 375, what was the outcome of the appeal?",LegalQA
106,21,18,0.8571,0.5714,3.952,0,What,0,0,0,0,0,1,,,,,10,0,2,0.0769,26.92,0.0,3.85,0.0,11.54,0.0,19.23,11.54,3.85,0.0,0.0,11.54,0.0,3.85,0.0,0,2,0,0,0,0,0,0,0,0,0,0,"What was Kirby P's view on the use of the term ""moral duty"" in the judgment under appeal in Fraser's case?",LegalQA
145,23,19,0.8261,0.6087,4.826,0,What,0,0,0,1,0,1,,,,,8,0,3,0.1034,24.14,3.45,0.0,0.0,20.69,6.9,10.34,13.79,3.45,0.0,0.0,6.9,0.0,3.45,0.0,1,0,0,1,0,0,0,0,0,0,0,1,What was the decision of the court in the case of NEW SOUTH WALES BAR ASSOCIATION v PATERSON [1996] NSWCA 392 regarding the matter's proceedings?,LegalQA
147,20,19,0.95,0.65,5.7,0,What,0,0,0,1,0,1,,,,,6,1,2,0.0769,11.54,7.69,0.0,0.0,34.62,7.69,11.54,11.54,0.0,0.0,0.0,7.69,3.85,0.0,3.85,1,0,0,0,0,0,1,0,0,0,0,0,What modifications are required according to Amendment 2 of the AD/BEECH 200/46 Amdt 2 - Elevator Trim Tab System in the Commonwealth jurisdiction?,LegalQA
127,23,19,0.8261,0.5652,4.043,0,What,0,0,0,1,0,1,,,,,7,0,3,0.1071,7.14,0.0,0.0,0.0,39.29,7.14,14.29,10.71,3.57,3.57,0.0,7.14,0.0,3.57,0.0,2,0,0,1,0,0,0,0,0,0,0,0,What was the issue in the case of Hale v Mosman Council [2007] NSWLEC 788 in the Land and Environment Court of New South Wales?,LegalQA
139,19,17,0.8947,0.5789,5.579,0,What,0,0,0,1,0,1,,,,,7,0,3,0.12,12.0,0.0,0.0,0.0,28.0,8.0,16.0,12.0,4.0,4.0,0.0,12.0,0.0,4.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,What was the outcome of the case Buksh v Minister for Immigration & Multicultural Affairs [2001] FCA 1504 in the Commonwealth jurisdiction?,LegalQA
133,24,19,0.7917,0.5833,4.083,0,Other,0,0,0,1,0,1,,,,,7,0,4,0.1333,26.67,3.33,0.0,0.0,16.67,6.67,13.33,13.33,3.33,0.0,0.0,10.0,0.0,3.33,3.33,2,0,0,2,0,0,0,0,0,0,0,0,"In the case of CUSTOM CREDIT CORPORATION LTD v CENEPRO PTY LTD [1990] NSWCA 49, what were the terms of the stay granted by the court?",LegalQA
182,29,22,0.7586,0.6552,4.862,0,Other,0,0,0,1,0,1,,,,,9,0,1,0.0263,26.32,2.63,2.63,0.0,10.53,5.26,13.16,7.89,5.26,0.0,0.0,21.05,2.63,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,"Under the Fisheries (Rock Lobster) Rules 2022 (Tas), is it permissible for the holder of a fishing licence (rock lobster) to transfer rock lobster from one fishing vessel to another?",LegalQA
133,19,16,0.8421,0.6316,4.579,0,What,0,1,0,1,0,1,,,,,4,0,4,0.1379,20.69,0.0,0.0,0.0,20.69,10.34,10.34,6.9,3.45,0.0,0.0,24.14,3.45,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,What are the requirements for cabin crew members under the CASA EX145/21 – Amendment of CASA EX87/21 – Instrument 2021 (No. 1) (Cth)?,LegalQA
181,25,21,0.84,0.6,5.4,1,Other,0,0,0,1,0,1,,,,,10,1,4,0.1053,0.0,2.63,2.63,0.0,31.58,7.89,13.16,5.26,2.63,0.0,0.0,23.68,2.63,0.0,2.63,3,0,0,1,0,0,0,0,0,0,0,0,"Under the Lobbying of Government Officials (Lobbyists Code of Conduct) Regulation 2014 (2014-753) (NSW), who is ineligible to be registered on the Register of Third-Party Lobbyists?",LegalQA
215,36,30,0.8333,0.4722,4.639,1,Other,0,0,1,1,0,1,,,,,10,1,5,0.1163,23.26,4.65,0.0,0.0,6.98,4.65,18.6,13.95,2.33,0.0,2.33,6.98,2.33,2.33,6.98,3,0,0,1,0,0,0,0,0,0,0,1,"In the case of Backoffice Investments v Campbell [2007] NSWSC 161, what was the court's stance on the continuation of an application for an order for share purchase after the company has been ordered to be wound up?",LegalQA
127,22,20,0.9091,0.5455,4.045,0,What,0,0,0,1,0,1,,,,,8,0,6,0.1935,19.35,3.23,0.0,3.23,12.9,12.9,12.9,9.68,3.23,3.23,0.0,16.13,0.0,3.23,3.23,2,0,0,0,0,0,0,0,0,0,0,3,What were the sentences given for offences 1 and 4 in the case of Dawson (a pseudonym) v R [2021] NSWCCA 33 in New South Wales?,LegalQA
130,20,15,0.75,0.55,4.9,0,Other,0,0,0,1,0,1,,,,,6,0,3,0.1071,21.43,3.57,0.0,0.0,10.71,7.14,14.29,14.29,3.57,0.0,0.0,10.71,0.0,3.57,0.0,1,1,0,1,0,0,0,0,0,0,0,0,"In the case of Curry v Curry [2017] NSWSC 461, what was the court's decision regarding the defendants' occupation of the property?",LegalQA
180,32,20,0.625,0.5938,4.281,0,What,0,0,0,1,0,1,,,,,10,0,5,0.1351,13.51,2.7,0.0,0.0,32.43,5.41,18.92,13.51,2.7,0.0,0.0,5.41,0.0,2.7,0.0,2,0,0,1,0,0,0,0,0,0,0,1,What was the decision of the Court of Appeal Supreme Court New South Wales in the case of Martin v State of New South Wales [2014] NSWCA 103 regarding the costs of the proceedings?,LegalQA
220,34,26,0.7647,0.5294,4.824,0,Other,0,0,0,1,0,1,,,,,7,0,3,0.0667,20.0,0.0,0.0,0.0,20.0,4.44,15.56,11.11,2.22,4.44,0.0,15.56,0.0,2.22,0.0,2,0,0,0,0,0,0,0,0,0,0,1,"In the case of Watkins -v- Chief Executive, Roads and Traffic Authority [2000] NSWADT 11, what was the court's interpretation of the phrase ""in relation to the enforcement or administration of the law"" in clause 4(1)(b)?",LegalQA
193,26,24,0.9231,0.6923,5.692,1,What,0,0,0,1,0,1,,,,,7,0,4,0.1176,5.88,0.0,0.0,0.0,44.12,8.82,11.76,8.82,2.94,0.0,0.0,11.76,2.94,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,"What are the inspection requirements for the Below Floor Control System Components of Grumman G21 (Goose) Series Aeroplanes as per the Australian Civil Aviation Regulations 1998, PART 39 - 105?",LegalQA
110,20,16,0.8,0.5,4.45,1,Other,0,1,0,0,0,1,,,,,4,0,1,0.0455,18.18,9.09,0.0,0.0,13.64,0.0,9.09,22.73,0.0,0.0,4.55,9.09,4.55,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,"Under the Federal Court Rules, what action can the court take if the applicant does not appear at the hearing?",LegalQA
161,23,20,0.8696,0.7826,5.652,0,Other,0,0,0,1,0,1,,,,,5,1,2,0.0714,7.14,10.71,7.14,0.0,35.71,3.57,7.14,3.57,0.0,3.57,0.0,14.29,3.57,0.0,3.57,1,0,0,0,0,0,0,0,0,0,0,0,"Under the Fisheries Management (Southern Bluefin Tuna) Order 2014 in New South Wales, are recreational fishers allowed to take and possess southern bluefin tuna?",LegalQA
108,17,16,0.9412,0.5882,4.176,0,What,0,0,0,1,0,1,,,,,9,0,4,0.1667,8.33,4.17,0.0,0.0,25.0,16.67,16.67,8.33,4.17,0.0,0.0,8.33,0.0,4.17,4.17,2,0,0,1,0,0,0,0,0,0,0,1,What was the amendment made on 21 June 2016 in the case of Finch v Central Coast Council [2016] NSWLEC 1248?,LegalQA
105,16,14,0.875,0.5625,4.812,0,Other,0,0,0,1,0,1,,,,,6,0,2,0.087,17.39,4.35,0.0,4.35,8.7,8.7,13.04,13.04,4.35,0.0,0.0,13.04,0.0,4.35,0.0,1,0,0,1,0,0,0,0,0,0,0,0,"In the case of PAPAELLINAS v MOSSOP [1994] NSWCA 248, what was the court's decision regarding the appeal?",LegalQA
154,25,19,0.76,0.52,4.72,0,What,0,0,0,1,0,1,,,,,9,0,4,0.1333,10.0,0.0,0.0,0.0,30.0,6.67,20.0,13.33,3.33,3.33,0.0,6.67,0.0,3.33,0.0,3,0,0,0,0,0,0,0,0,0,0,1,What was the outcome of the application in the case of Becker v Priestley [2022] NSWCATCD 167 in the Civil and Administrative Tribunal of New South Wales?,LegalQA
170,27,22,0.8148,0.4815,4.815,1,Other,0,0,1,1,0,1,,,,,10,1,4,0.1212,15.15,3.03,0.0,0.0,15.15,6.06,15.15,15.15,6.06,3.03,0.0,9.09,0.0,6.06,3.03,1,0,0,1,0,0,0,0,0,0,0,1,"In the case of Prodanovich v Mukherjee [2013] NSWSC 1833, what was the issue with the judgment that was entered by consent between the Plaintiff and the Second Defendant?",LegalQA
115,21,18,0.8571,0.619,3.952,0,What,0,0,0,1,0,1,,,,,7,1,5,0.1923,15.38,3.85,3.85,3.85,19.23,7.69,15.38,11.54,3.85,0.0,0.0,7.69,0.0,3.85,3.85,1,0,0,1,0,0,0,0,0,0,0,1,What was the first error alleged by the Crown in the appeal case R v Terkmani [2009] NSWCCA 142 in New South Wales?,LegalQA
180,27,21,0.7778,0.5185,5.185,1,Other,0,0,0,1,0,1,,,,,10,0,3,0.0882,23.53,2.94,2.94,0.0,5.88,5.88,14.71,14.71,5.88,2.94,0.0,8.82,0.0,5.88,0.0,0,1,0,1,0,0,0,0,0,0,0,1,"In the case of Ainsworth v. Burden [2006] NSWCA 199, who was the recipient of the letter containing serious allegations against the appellant and what was the recipient's capacity?",LegalQA
110,17,15,0.8824,0.5294,4.765,1,Other,0,0,0,1,0,1,,,,,6,0,3,0.1304,17.39,4.35,0.0,0.0,13.04,8.7,13.04,17.39,4.35,4.35,0.0,13.04,0.0,4.35,0.0,0,1,0,1,0,0,0,0,0,0,0,1,"In the case of Trau v Minister for Police [2002] NSWADT 180, who represented the applicant and the respondent?",LegalQA
143,22,18,0.8182,0.5909,4.909,0,Other,0,0,0,1,0,1,,,,,7,0,3,0.1,16.67,0.0,0.0,0.0,23.33,6.67,16.67,10.0,3.33,0.0,0.0,10.0,0.0,3.33,0.0,1,1,0,1,0,0,0,0,0,0,0,0,"In the case of North Sydney Council v O'Hara [2001] NSWLEC 286, what was the judge's assessment of Ms. O'Hara's understanding of the situation?",LegalQA
139,21,19,0.9048,0.619,5.095,1,What,0,0,0,1,0,1,,,,,5,0,3,0.1154,15.38,7.69,3.85,0.0,19.23,7.69,7.69,11.54,3.85,0.0,3.85,7.69,0.0,7.69,0.0,2,0,0,1,0,0,0,0,0,0,0,0,What were the factual matters that the defendant in Rivkin v Nationwide News Pty Limited [2002] NSWSC 798 wanted the plaintiff to discover?,LegalQA
157,19,17,0.8947,0.7368,6.105,2,Other,0,0,0,1,0,1,,,,,6,1,5,0.1562,9.38,3.12,0.0,0.0,28.12,9.38,6.25,3.12,3.12,3.12,0.0,28.12,3.12,0.0,3.12,2,0,0,2,0,0,1,0,0,0,0,0,"Under the Workers Compensation (Bush Fire, Emergency and Rescue Services) Regulation 2023 (2023-483) (NSW), who are considered as rescue association workers?",LegalQA
203,35,26,0.7429,0.4857,4.371,1,Other,0,0,0,1,0,1,,,,,9,0,3,0.0682,11.36,2.27,0.0,0.0,22.73,4.55,18.18,11.36,4.55,2.27,2.27,11.36,0.0,4.55,0.0,1,1,0,1,0,0,0,0,0,0,0,0,"In the case of Gao v Official Trustee in Bankruptcy (as Trustee of the Bankrupt Estate of Zhu) [2002] FCA 1363, what was the applicant's complaint against the trustee and how did the court respond to it?",LegalQA
201,32,25,0.7812,0.6562,4.906,0,Other,0,0,0,1,0,1,,,,,8,1,4,0.1026,17.95,5.13,2.56,0.0,25.64,5.13,12.82,12.82,0.0,0.0,0.0,7.69,0.0,2.56,2.56,1,0,0,1,0,0,0,1,0,0,0,1,"In the case of Australian Medico-Legal Group Pty Ltd v Claireleigh Mosman Pty Ltd [2017] NSWCA 218, what factors were considered important in determining the identity of the lender in a loan agreement?",LegalQA
120,18,16,0.8889,0.6111,5.111,1,Other,0,0,0,1,0,1,,,,,5,0,1,0.04,8.0,4.0,4.0,0.0,24.0,4.0,4.0,12.0,0.0,0.0,4.0,24.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,"Under the Community Protection (Offender Reporting) Act 2004 (WA), when does a person cease to be a reportable offender?",LegalQA
158,23,20,0.8696,0.6087,5.217,0,Other,0,0,0,1,0,1,,,,,5,0,3,0.0968,22.58,3.23,0.0,0.0,16.13,6.45,9.68,12.9,3.23,6.45,0.0,9.68,0.0,3.23,0.0,2,0,0,1,0,0,0,0,0,0,0,0,"In the case of Orfali & Anor v Wingecarribee Shire Council [2008] NSWLEC 1108, what was the court's decision regarding the appeal and the development consent?",LegalQA
149,21,19,0.9048,0.6667,5.476,0,Other,0,0,0,1,0,1,,,,,7,0,6,0.2,26.67,3.33,0.0,0.0,16.67,6.67,10.0,6.67,3.33,0.0,0.0,10.0,0.0,3.33,0.0,3,0,0,1,0,0,0,0,0,0,0,1,"In the case of Wexford Pty Limited v Doolub [2008] NSWSC 1233, what was the court's finding regarding Niteen's involvement in Praveen's transactions?",LegalQA
202,34,28,0.8235,0.6176,4.471,1,What,0,0,0,1,0,1,,,,,8,0,5,0.1136,11.36,2.27,4.55,0.0,25.0,6.82,15.91,11.36,2.27,2.27,0.0,13.64,0.0,2.27,2.27,0,0,0,1,0,0,0,0,0,0,0,1,"What was the initial and revised land value determined by the Valuer-General for the property at 99 The Drive, Stanwell Park, as per the case Jones v Valuer-General [2003] NSWLEC 435 in New South Wales?",LegalQA
231,38,30,0.7895,0.6842,4.789,0,Other,0,0,0,1,0,1,,,,,8,0,4,0.0909,18.18,6.82,2.27,0.0,29.55,4.55,11.36,9.09,2.27,2.27,0.0,6.82,0.0,2.27,4.55,1,1,0,1,0,0,0,0,0,0,0,1,"In the case of Aldi Foods Pty Ltd v Independent Liquor and Gaming Authority [2019] NSWCATAD 26, what was the impact of granting a packaged liquor licence to Aldi’s Gunnedah Store on the local packaged liquor licence outlet density?",LegalQA
121,17,14,0.8235,0.5882,5.824,0,What,0,0,0,1,0,1,,,,,7,0,3,0.1579,15.79,5.26,0.0,0.0,26.32,5.26,15.79,10.53,5.26,0.0,0.0,5.26,0.0,5.26,0.0,0,1,0,1,0,0,1,0,0,0,0,0,What were the residence requirements for Ms Govekar to qualify for citizenship under the Australian Citizenship Act 2007?,LegalQA
127,22,18,0.8182,0.5,4.273,0,What,0,0,0,1,0,1,,,,,13,0,1,0.037,22.22,7.41,0.0,0.0,7.41,7.41,22.22,14.81,3.7,0.0,0.0,7.41,3.7,0.0,7.41,0,0,0,0,0,0,0,0,0,0,0,1,What is the sequence of events related to the offences committed by the defendant in the case of R v Matthews [2020] NSWDC 354?,LegalQA
222,37,26,0.7027,0.7297,4.486,0,What,0,0,0,1,0,1,,,,,8,0,8,0.1702,6.38,2.13,0.0,0.0,40.43,4.26,17.02,10.64,0.0,6.38,0.0,10.64,0.0,2.13,0.0,6,0,0,1,0,0,0,0,1,0,0,0,What allegations did the Plaintiff make against the First Defendant in the case of BHAGAT v YOUNG & ORS; BHAGAT v MURPHY & ORS; BHAGAT v GLOBAL CUSTODIANS LTD & ORS [2002] NSWSC 331 in the Supreme Court of New South Wales?,LegalQA
146,27,22,0.8148,0.5926,4.0,0,What,0,0,0,1,0,1,,,,,9,0,3,0.0938,12.5,3.12,0.0,0.0,28.12,6.25,15.62,9.38,6.25,3.12,0.0,6.25,0.0,6.25,0.0,1,0,0,1,0,0,0,0,0,0,0,1,What actions did Ms Pili admit to and what was the consequence of her actions in the case of Pili v Ayers Rock Resort Company Ltd [1997] IRCA 294?,LegalQA
162,28,25,0.8929,0.6071,4.179,0,Other,0,1,1,1,0,1,,,,,8,0,4,0.1081,8.11,2.7,0.0,0.0,29.73,8.11,13.51,13.51,2.7,2.7,0.0,13.51,0.0,2.7,0.0,1,1,0,1,0,0,0,0,0,0,0,0,"In the case of Ryde City Council v Chin (No 2) [2003] NSWLEC 162, what was the dispute between the Defendant and Mr Brown regarding the amenities at 1B Kent Road?",LegalQA
199,34,28,0.8235,0.6176,4.382,0,Other,0,0,0,1,0,1,,,,,10,0,4,0.0952,16.67,4.76,0.0,0.0,28.57,4.76,14.29,9.52,0.0,2.38,2.38,11.9,0.0,2.38,0.0,1,0,0,2,0,0,0,1,0,0,0,0,"In the case of Australian Solar Mesh Sales Pty Ltd v Anderson, Neville John & Ors [1997] FCA 1432, how did the court decide to handle the motion for costs in relation to the changes in shareholdings?",LegalQA
147,26,25,0.9615,0.7692,3.962,0,What,0,0,0,1,0,1,,,,,8,0,7,0.1944,5.56,0.0,2.78,0.0,41.67,5.56,11.11,5.56,2.78,5.56,0.0,13.89,0.0,2.78,0.0,2,2,1,1,0,0,0,0,0,0,0,1,"What was the main issue in the case of Re Schofield, Anthony James & Anor; Ex Parte Rangott, William Balfour v P & B Barron Pty Ltd [1997] FCA 689?",LegalQA
181,27,22,0.8148,0.5926,5.333,0,What,0,0,0,1,0,1,,,,,8,0,4,0.1176,17.65,5.88,0.0,0.0,23.53,5.88,8.82,11.76,2.94,5.88,0.0,5.88,0.0,2.94,0.0,3,0,0,1,0,0,0,0,0,0,0,0,What were the Prosecutor's and Defendant's arguments in the case of Environment Protection Authority v Sell and Parker Pty Ltd [2007] NSWLEC 64 regarding the cause of the explosion?,LegalQA
226,36,30,0.8333,0.6389,4.667,0,What,0,0,0,1,0,1,,,,,9,1,6,0.125,12.5,0.0,0.0,0.0,33.33,6.25,14.58,6.25,2.08,4.17,0.0,16.67,2.08,0.0,0.0,3,0,0,1,0,0,1,0,0,0,0,1,"What is the significance of section 210(2) of the Act in the case of Construction, Forestry, Mining and Energy Union, New South Wales Branch (On Behalf of B Winiorczyk and others) v Ace Scaffolding Pty Ltd [2004] NSWIRComm 13?",LegalQA
174,23,20,0.8696,0.6957,5.696,0,What,0,0,0,1,0,1,,,,,6,1,3,0.0938,3.12,6.25,0.0,0.0,37.5,9.38,9.38,9.38,0.0,0.0,0.0,18.75,0.0,3.12,3.12,1,0,0,1,0,0,1,0,0,0,0,0,What amendment was made to subsection 20(1) of the Education Services for Overseas Students Act 2000 under the Migration Legislation Amendment (Student Visas) Act 2012 (Cth)?,LegalQA
172,26,20,0.7692,0.6154,4.885,0,Other,0,1,0,1,0,1,,,,,8,0,7,0.1892,16.22,5.41,0.0,0.0,27.03,8.11,10.81,8.11,2.7,0.0,0.0,18.92,0.0,2.7,0.0,2,2,0,1,0,0,0,0,0,0,0,2,"In the case of McGuirk v Commissioner of Police, NSW Police (No. 2) [2008] NSWADT 325, what was the decision regarding the disclosure of CCTV footage featuring Mr. McGuirk?",LegalQA
